Date,0005.HK,000660.KS,005930.KS,0388.HK,0700.HK,0883.HK,0941.HK,1299.HK,1398.HK,2318.HK,4063.T,4502.T,6098.T,6758.T,6861.T,6954.T,7203.T,7267.T,7974.T,8035.T,8058.T,8306.T,9432.T,9433.T,9984.T,BHP.AX,CBA.AX,TSM
2025-01-16,71.29206848144531,207442.84375,53153.52734375,274.6802978515625,379.09075927734375,18.398021697998047,70.99476623535156,52.74972915649414,4.738027095794678,39.48357009887695,5002.599609375,3800.863525390625,10578.205078125,3167.907958984375,64081.36328125,4331.791015625,2704.350341796875,1355.482421875,9342.2744140625,25774.890625,2384.392822265625,1802.760009765625,144.4295196533203,2315.04443359375,2288.318603515625,37.61373519897461,149.26345825195312,211.33883666992188
2025-01-17,71.5224838256836,211888.046875,52566.1953125,275.446533203125,376.5132751464844,18.23059844970703,70.75921630859375,52.94437789916992,4.6622185707092285,39.48357009887695,4927.99169921875,3796.163330078125,10518.49609375,3183.75732421875,65464.1328125,4389.4306640625,2657.641357421875,1359.206298828125,8943.8408203125,25779.728515625,2351.3427734375,1781.2984619140625,143.28929138183594,2298.822021484375,2257.98046875,37.679588317871094,147.49050903320312,208.10169982910156
2025-01-20,72.21375274658203,209418.5,52272.53125,281.1929931640625,386.4267272949219,17.74692726135254,71.04187774658203,53.3823356628418,4.738027095794678,40.430423736572266,5000.66162109375,3790.522216796875,10632.9375,3208.52197265625,66837.015625,4564.3046875,2735.807373046875,1379.6875,8671.072265625,25774.890625,2375.771240234375,1827.0828857421875,144.04945373535156,2306.4560546875,2305.4775390625,37.85834503173828,148.60220336914062,208.10169982910156
2025-01-21,72.67459106445312,215345.4375,52370.41796875,281.5760498046875,384.0475158691406,17.616710662841797,71.04187774658203,54.01494216918945,4.76645565032959,40.856502532958984,4998.7236328125,3796.163330078125,10642.8876953125,3204.559814453125,66353.0546875,4542.8115234375,2741.05029296875,1375.963623046875,8810.37890625,26147.25,2358.048583984375,1829.467529296875,142.90921020507812,2305.97900390625,2299.7578125,38.206443786621094,149.69471740722656,215.18600463867188
2025-01-22,73.04327392578125,222754.109375,53153.52734375,280.2352294921875,380.0821228027344,17.430683135986328,70.66500091552734,53.23634719848633,4.719074726104736,39.72028732299805,5028.7607421875,3797.103271484375,10712.5478515625,3244.18310546875,66886.40625,4578.958984375,2779.179931640625,1384.8077392578125,9161.080078125,26587.30859375,2348.947998046875,1818.4984130859375,143.09925842285156,2302.161865234375,2543.9580078125,37.44438934326172,151.18017578125,219.61370849609375
2025-01-23,72.4902572631836,216827.171875,52566.1953125,281.00140380859375,377.90118408203125,17.319068908691406,70.52366638183594,52.50642013549805,4.842263698577881,40.47776412963867,4980.31396484375,3783.00146484375,10976.2548828125,3304.609619140625,67212.34375,4581.89013671875,2788.235595703125,1388.531494140625,9312.076171875,26529.279296875,2353.2587890625,1818.975341796875,143.764404296875,2307.887451171875,2674.512939453125,36.80463409423828,151.27601623535156,221.0109100341797
2025-01-24,73.6423568725586,218308.90625,52566.1953125,287.89715576171875,387.2198181152344,17.170244216918945,70.94766235351562,53.090362548828125,4.974928379058838,41.18790054321289,5007.4443359375,3793.3427734375,10941.42578125,3220.4091796875,67696.3125,4653.20703125,2747.722900390625,1376.89453125,9634.525390625,26243.962890625,2365.2333984375,1818.975341796875,143.28929138183594,2323.15576171875,2626.02099609375,36.98339080810547,152.0426788330078,218.31491088867188
2025-01-27,73.22759246826172,218308.90625,52566.1953125,289.8126525878906,392.1765441894531,17.374874114990234,71.51297760009766,52.311767578125,5.060213088989258,41.661319732666016,4989.03466796875,3847.869140625,10752.3525390625,3230.31494140625,67400.0078125,4583.84375,2785.375732421875,1391.3245849609375,9540.03125,24957.638671875,2381.518798828125,1832.3291015625,145.37973022460938,2434.8046875,2407.434814453125,36.98339080810547,152.0426788330078,189.22003173828125
2025-01-28,73.68843078613281,218308.90625,52566.1953125,290.19573974609375,398.52117919921875,17.20745086669922,71.37165069580078,52.993038177490234,5.0128326416015625,41.37726974487305,4949.30810546875,3919.3173828125,10797.1328125,3325.41162109375,67646.9296875,4586.7744140625,2754.3955078125,1386.669677734375,9985.2255859375,23526.23828125,2374.333984375,1878.5904541015625,146.23487854003906,2472.02099609375,2281.853271484375,37.14332580566406,152.64645385742188,199.1479034423828
2025-01-29,73.68843078613281,218308.90625,52566.1953125,290.19573974609375,398.52117919921875,17.20745086669922,71.37165069580078,52.993038177490234,5.0128326416015625,41.37726974487305,4738.0810546875,3904.275634765625,10971.2802734375,3451.216796875,68259.296875,4639.52978515625,2793.002197265625,1379.6875,9926.775390625,24077.521484375,2370.502197265625,1878.5904541015625,145.5697479248047,2465.818359375,2337.307861328125,36.81404495239258,152.46435546875,199.0790557861328
2025-01-30,73.68843078613281,218308.90625,52566.1953125,290.19573974609375,398.52117919921875,17.20745086669922,71.37165069580078,52.993038177490234,5.0128326416015625,41.37726974487305,4747.77001953125,3929.65869140625,10901.6201171875,3419.517822265625,66204.8984375,4533.04248046875,2811.113525390625,1375.0325927734375,10155.705078125,24527.251953125,2387.745849609375,1873.8211669921875,145.47474670410156,2466.29541015625,2312.4404296875,37.14332580566406,153.9210662841797,204.80551147460938
2025-01-31,73.68843078613281,196774.359375,51293.64453125,290.19573974609375,398.52117919921875,17.20745086669922,71.37165069580078,52.993038177490234,5.0128326416015625,41.37726974487305,4725.48486328125,3956.921630859375,10876.7421875,3407.630859375,66422.1953125,4551.6044921875,2834.468017578125,1376.4290771484375,9965.7431640625,25344.50390625,2384.871826171875,1887.1749267578125,145.0946502685547,2474.406494140625,2340.2919921875,37.58551025390625,153.87313842773438,205.95672607421875
2025-02-03,73.6423568725586,188575.421875,49923.203125,288.85491943359375,400.7021484375,17.263259887695312,71.56008911132812,52.019798278808594,5.00335693359375,40.76181411743164,4471.6240234375,3873.252197265625,10588.15625,3348.1953125,62817.12109375,4250.70458984375,2692.434814453125,1277.281494140625,9912.1640625,24904.4453125,2352.30078125,1837.0982666015625,144.23948669433594,2479.17822265625,2351.23388671875,36.917537689208984,151.5443572998047,196.58970642089844
